相对强度 运行#1,位置 (米 m) 运行#1,相对强度 运行#2,位置 (米 m) 运行#2,相对强度 运行#3,位置 (米 m) 运行#3,相对强度 运行#4,位置 (米 m) 运行#4
,,,,0.035599,0.063416,0.36142,0.045584
,,,,0.036209,0.063455,0.35471,0.045604
,,,,0.036102,0.063475,0.34830,0.045604
,,,,0.037430,0.063495,0.35085,0.045604
,,,,0.037537,0.063534,0.32297,0.045624
,,,,0.037430,0.063554,0.32013,0.045624
,,,,0.037537,0.063574,0.30884,0.045624
,,,,0.039368,0.063593,0.30476,0.045644
,,,,0.039062,0.063613,0.29602,0.045644
,,,,0.038849,0.063613,0.28482,0.045644
,,,,0.038239,0.063633,0.27863,0.045663
,,,,0.039871,0.063633,0.27893,0.045663
,,,,0.040176,0.063633,0.27455,0.045663
,,,,0.038849,0.063633,0.27039,0.045683
,,,,0.038345,0.063633,0.26459,0.045683
,,,,0.040176,0.063633,0.25787,0.045683
,,,,0.039764,0.063633,0.24454,0.045703
,,,,0.038849,0.063633,0.23549,0.045703
,,,,0.039368,0.063633,0.22592,0.045703
,,,,0.039764,0.063633,0.21860,0.045703
,,,,0.039459,0.063633,0.20844,0.045723
,,,,0.037933,0.063633,0.20142,0.045723
,,,,0.037933,0.063633,0.19510,0.045723
,,,,0.039261,0.063633,0.18930,0.045742
,,,,0.039673,0.063633,0.18880,0.045742
,,,,0.039154,0.063633,0.18483,0.045742
,,,,0.038040,0.063633,0.18442,0.045762
,,,,0.039154,0.063633,0.17670,0.045762
,,,,0.040482,0.063633,0.15695,0.045762
,,,,0.038651,0.063633,0.13997,0.045782
,,,,0.038757,0.063613,0.11931,0.045801
,,,,0.039062,0.063613,0.11362,0.045801
,,,,0.039062,0.063593,0.10233,0.045801
,,,,0.037842,0.063593,0.096634,0.045821
,,,,0.038239,0.063574,0.091553,0.045821
,,,,0.039566,0.063574,0.084320,0.045841
,,,,0.039764,0.063554,0.081070,0.045841
,,,,0.039154,0.063534,0.070892,0.045841
,,,,0.038452,0.063534,0.073944,0.045861
,,,,0.039062,0.063514,0.072632,0.045861
,,,,0.039459,0.063495,0.065613,0.045861
,,,,0.037735,0.063495,0.065399,0.045880
,,,,0.037735,0.063495,0.061035,0.045880
,,,,0.038040,0.063475,0.056351,0.045880
,,,,0.038040,0.063475,0.053909,0.045900
,,,,0.037628,0.063475,0.049438,0.045900
,,,,0.036713,0.063475,0.044250,0.045900
,,,,0.038147,0.063475,0.042923,0.045920
,,,,0.038452,0.063475,0.039154,0.045920
,,,,0.036514,0.063475,0.038757,0.045920
,,,,0.036209,0.063475,0.037125,0.045940
,,,,0.037735,0.063475,0.037018,0.045940
,,,,0.037323,0.063475,0.035599,0.045959
,,,,0.038040,0.063475,0.035706,0.045959
,,,,0.037323,0.063475,0.036102,0.045979
,,,,0.038849,0.063455,0.038452,0.045979
,,,,0.037842,0.063455,0.039764,0.045999
,,,,0.037323,0.063455,0.042007,0.045999
,,,,0.037323,0.063455,0.048218,0.046018
,,,,0.038345,0.063455,0.054016,0.046038
,,,,0.038147,0.063455,0.059601,0.046038
,,,,0.036011,0.063455,0.067444,0.046058
,,,,0.037125,0.063455,0.075272,0.046058
,,,,0.038849,0.063455,0.080765,0.046058
,,,,0.038040,0.063495,0.089813,0.046078
,,,,0.036713,0.063514,0.091751,0.046078
,,,,0.037323,0.063514,0.10233,0.046078
,,,,0.038452,0.063514,0.10976,0.046097
,,,,0.039062,0.063514,0.11292,0.046097
,,,,0.035904,0.063514,0.11749,0.046097
,,,,0.036514,0.063514,0.12044,0.046097
,,,,0.038452,0.063514,0.12451,0.046117
,,,,0.038452,0.063514,0.12604,0.046117
,,,,0.038040,0.063514,0.13101,0.046117
,,,,0.037537,0.063495,0.13641,0.046137
,,,,0.038651,0.063495,0.14749,0.046137
,,,,0.038544,0.063495,0.15645,0.046137
,,,,0.037735,0.063495,0.17018,0.046156
,,,,0.037430,0.063495,0.18646,0.046156
,,,,0.038757,0.063495,0.20609,0.046176
,,,,0.038452,0.063495,0.25339,0.046176
,,,,0.037735,0.063495,0.26550,0.046196
,,,,0.037125,0.063495,0.27933,0.046196
,,,,0.038147,0.063495,0.30121,0.046216
,,,,0.038147,0.063514,0.29622,0.046216
,,,,0.037628,0.063514,0.32877,0.046216
,,,,0.037231,0.063514,0.31931,0.046235
,,,,0.037735,0.063514,0.33539,0.046235
,,,,0.039154,0.063514,0.34088,0.046255
,,,,0.037537,0.063514,0.34738,0.046275
,,,,0.036926,0.063514,0.37354,0.046275
,,,,0.038345,0.063514,0.39124,0.046295
,,,,0.038544,0.063514,0.41269,0.046314
,,,,0.037231,0.063514,0.43518,0.046314
,,,,0.037430,0.063514,0.45572,0.046334
,,,,0.037933,0.063514,0.46803,0.046334
,,,,0.038239,0.063514,0.48787,0.046354
,,,,0.037125,0.063514,0.49265,0.046373
,,,,0.036621,0.063514,0.51056,0.046373
,,,,0.037537,0.063514,0.51706,0.046373
,,,,0.038452,0.063514,0.52399,0.046393
,,,,0.037231,0.063514,0.53487,0.046393
,,,,0.038239,0.063514,0.53589,0.046413
,,,,0.038239,0.063514,0.54738,0.046413
,,,,0.038452,0.063495,0.55145,0.046413
,,,,0.036316,0.063495,0.55612,0.046433
,,,,0.037231,0.063495,0.56924,0.046433
,,,,0.038345,0.063495,0.56549,0.046452
,,,,0.038239,0.063495,0.57251,0.046452
,,,,0.036926,0.063495,0.57729,0.046472
,,,,0.037430,0.063495,0.58095,0.046492
,,,,0.038147,0.063495,0.58350,0.046492
,,,,0.039154,0.063495,0.58084,0.046512
,,,,0.037231,0.063495,0.57892,0.046512
,,,,0.038147,0.063495,0.57739,0.046531
,,,,0.037231,0.063495,0.57698,0.046531
,,,,0.038040,0.063495,0.56976,0.046551
,,,,0.037628,0.063495,0.56519,0.046551
,,,,0.036713,0.063495,0.56009,0.046571
,,,,0.039062,0.063495,0.55318,0.046571
,,,,0.038452,0.063495,0.55176,0.046590
,,,,0.037231,0.063495,0.54117,0.046590
,,,,0.037735,0.063495,0.52296,0.046610
,,,,0.038651,0.063495,0.51961,0.046610
,,,,0.039062,0.063495,0.49580,0.046630
,,,,0.036209,0.063475,0.48726,0.046650
,,,,0.037231,0.063475,0.44687,0.046650
,,,,0.038544,0.063475,0.43538,0.046669
,,,,0.038651,0.063475,0.41656,0.046669
,,,,0.037430,0.063475,0.40099,0.046689
,,,,0.037125,0.063475,0.39183,0.046689
,,,,0.038040,0.063475,0.36996,0.046709
,,,,0.038956,0.063475,0.36224,0.046709
,,,,0.037018,0.063475,0.34546,0.046709
,,,,0.037323,0.063475,0.33284,0.046709
,,,,0.038651,0.063475,0.33273,0.046729
,,,,0.038345,0.063475,0.32449,0.046729
,,,,0.037018,0.063475,0.31361,0.046729
,,,,0.036514,0.063475,0.30965,0.046729
,,,,0.038452,0.063475,0.29927,0.046748
,,,,0.038956,0.063475,0.28534,0.046748
,,,,0.037125,0.063495,0.27078,0.046768
,,,,0.036713,0.063495,0.23538,0.046768
,,,,0.038651,0.063495,0.22450,0.046788
,,,,0.038757,0.063495,0.19958,0.046807
,,,,0.036926,0.063495,0.16682,0.046807
,,,,0.037018,0.063514,0.15085,0.046827
,,,,0.038757,0.063514,0.11240,0.046847
,,,,0.039062,0.063514,0.099075,0.046847
,,,,0.037537,0.063514,0.085754,0.046867
,,,,0.037842,0.063514,0.078018,0.046867
,,,,0.039062,0.063514,0.071198,0.046886
,,,,0.038040,0.063514,0.069275,0.046886
,,,,0.037125,0.063514,0.059402,0.046886
,,,,0.037125,0.063514,0.057571,0.046906
,,,,0.038544,0.063534,0.052780,0.046906
,,,,0.038147,0.063534,0.048615,0.046906
,,,,0.037430,0.063534,0.044952,0.046926
,,,,0.038239,0.063534,0.040985,0.046926
,,,,0.038849,0.063534,0.040787,0.046926
,,,,0.038544,0.063534,0.039566,0.046945
,,,,0.037125,0.063534,0.036407,0.046945
,,,,0.037430,0.063534,0.036514,0.046945
,,,,0.038849,0.063554,0.037323,0.046945
,,,,0.038651,0.063554,0.036713,0.046945
,,,,0.038239,0.063554,0.034683,0.046945
,,,,0.038239,0.063574,0.034683,0.046965
,,,,0.039368,0.063574,0.037018,0.046965
,,,,0.039566,0.063613,0.035904,0.046985
,,,,0.038239,0.063633,0.036819,0.046985
,,,,0.038147,0.063653,0.038651,0.046985
,,,,0.039459,0.063672,0.040894,0.046985
,,,,0.039062,0.063692,0.042923,0.047005
,,,,0.037430,0.063731,0.042419,0.047005
,,,,0.038452,0.063751,0.044342,0.047005
,,,,0.039673,0.063771,0.046387,0.047005
,,,,0.040588,0.063791,0.045975,0.047005
,,,,0.039154,0.063810,0.046585,0.047005
,,,,0.039062,0.063810,0.047195,0.047005
,,,,0.039673,0.063830,0.048615,0.047005
,,,,0.038651,0.063850,0.050049,0.047005
,,,,0.038849,0.063850,0.047394,0.047005
,,,,0.038040,0.063870,0.050446,0.047005
,,,,0.039566,0.063870,0.052490,0.047005
,,,,0.038544,0.063889,0.052185,0.047024
,,,,0.038849,0.063889,0.054306,0.047024
,,,,0.038544,0.063909,0.054626,0.047024
,,,,0.038757,0.063929,0.058075,0.047024
,,,,0.038956,0.063948,0.058990,0.047024
,,,,0.036621,0.063968,0.058685,0.047024
,,,,0.036926,0.063988,0.061340,0.047024
,,,,0.037735,0.064008,0.062454,0.047024
,,,,0.036819,0.064027,0.062866,0.047024
,,,,0.035187,0.064047,0.062561,0.047024
,,,,0.034073,0.064087,0.061539,0.047024
,,,,0.036407,0.064106,0.063171,0.047024
,,,,0.035797,0.064126,0.061432,0.047024
,,,,0.033875,0.064165,0.058594,0.047024
,,,,0.033661,0.064185,0.060318,0.047024
,,,,0.034180,0.064205,0.065811,0.047024
,,,,0.033768,0.064225,0.067032,0.047024
,,,,0.033264,0.064244,0.073334,0.047044
,,,,0.032959,0.064264,0.076904,0.047044
,,,,0.033875,0.064284,0.084320,0.047044
,,,,0.035187,0.064303,0.090424,0.047044
,,,,0.031433,0.064323,0.092560,0.047064
,,,,0.032135,0.064343,0.10060,0.047064
,,,,0.033051,0.064363,0.10213,0.047064
,,,,0.032654,0.064382,0.10507,0.047064
,,,,0.032547,0.064402,0.11189,0.047064
,,,,0.031830,0.064422,0.11189,0.047084
,,,,0.032654,0.064442,0.11993,0.047084
,,,,0.032959,0.064461,0.12064,0.047084
,,,,0.031326,0.064481,0.12502,0.047103
,,,,0.029999,0.064501,0.14485,0.047103
,,,,0.031738,0.064520,0.16682,0.047123
,,,,0.031021,0.064540,0.18961,0.047123
,,,,0.029800,0.064580,0.20486,0.047143
,,,,0.028992,0.064599,0.22348,0.047143
,,,,0.029297,0.064619,0.21463,0.047162
,,,,0.029800,0.064659,0.22867,0.047162
,,,,0.028580,0.064678,0.23651,0.047182
,,,,0.027252,0.064698,0.25471,0.047182
,,,,0.029495,0.064737,0.28696,0.047182
,,,,0.027252,0.064757,0.28015,0.047202
,,,,0.028076,0.064777,0.28687,0.047202
,,,,0.026550,0.064797,0.28778,0.047202
,,,,0.027557,0.064816,0.28188,0.047222
,,,,0.028992,0.064836,0.30202,0.047222
,,,,0.027557,0.064856,0.30202,0.047222
,,,,0.026642,0.064876,0.30415,0.047241
,,,,0.028381,0.064895,0.33234,0.047241
,,,,0.027664,0.064915,0.33162,0.047241
,,,,0.026855,0.064954,0.35928,0.047261
,,,,0.027359,0.064954,0.36386,0.047261
,,,,0.029297,0.064974,0.36031,0.047261
,,,,0.028992,0.064994,0.39001,0.047281
,,,,0.027863,0.065014,0.39062,0.047281
,,,,0.028275,0.065033,0.40334,0.047281
,,,,0.029083,0.065053,0.41260,0.047281
,,,,0.029388,0.065073,0.40445,0.047301
,,,,0.030197,0.065092,0.41432,0.047301
,,,,0.029495,0.065112,0.40506,0.047301
,,,,0.031830,0.065152,0.40903,0.047301
,,,,0.033051,0.065191,0.41992,0.047320
,,,,0.031830,0.065231,0.42215,0.047320
,,,,0.033966,0.065250,0.42897,0.047320
,,,,0.035492,0.065290,0.44209,0.047320
,,,,0.037125,0.065309,0.44392,0.047320
,,,,0.036713,0.065329,0.44434,0.047320
,,,,0.036926,0.065349,0.44829,0.047320
,,,,0.038452,0.065349,0.45624,0.047320
,,,,0.038956,0.065369,0.46335,0.047340
,,,,0.036926,0.065388,0.46426,0.047340
,,,,0.038345,0.065408,0.46844,0.047340
,,,,0.039566,0.065428,0.47118,0.047340
,,,,0.039566,0.065428,0.46997,0.047340
,,,,0.039673,0.065448,0.46834,0.047340
,,,,0.039673,0.065467,0.46091,0.047340
,,,,0.040680,0.065487,0.46376,0.047340
,,,,0.042313,0.065507,0.46773,0.047340
,,,,0.041702,0.065526,0.46529,0.047340
,,,,0.043121,0.065566,0.45868,0.047340
,,,,0.045776,0.065605,0.46539,0.047340
,,,,0.047302,0.065645,0.47047,0.047340
,,,,0.046387,0.065684,0.47566,0.047340
,,,,0.048828,0.065704,0.47658,0.047340
,,,,0.050446,0.065743,0.48248,0.047340
,,,,0.051056,0.065763,0.48033,0.047360
,,,,0.050446,0.065783,0.49722,0.047360
,,,,0.051163,0.065783,0.49722,0.047379
,,,,0.050446,0.065803,0.51819,0.047379
,,,,0.052582,0.065822,0.51605,0.047379
,,,,0.050659,0.065842,0.52255,0.047379
,,,,0.051254,0.065862,0.51523,0.047379
,,,,0.052689,0.065881,0.50934,0.047379
,,,,0.052780,0.065921,0.50923,0.047379
,,,,0.051254,0.065960,0.50201,0.047379
,,,,0.052887,0.065980,0.51015,0.047379
,,,,0.054016,0.066020,0.51625,0.047379
,,,,0.053406,0.066039,0.51289,0.047379
,,,,0.053497,0.066059,0.52094,0.047379
,,,,0.051971,0.066079,0.51930,0.047379
,,,,0.053604,0.066098,0.52296,0.047379
,,,,0.053406,0.066098,0.53090,0.047379
,,,,0.051575,0.066118,0.52968,0.047379
,,,,0.051773,0.066118,0.53487,0.047379
,,,,0.052277,0.066138,0.53192,0.047399
,,,,0.053101,0.066138,0.52988,0.047399
,,,,0.052780,0.066158,0.52979,0.047399
,,,,0.052887,0.066158,0.53345,0.047399
,,,,0.052994,0.066177,0.52835,0.047399
,,,,0.052689,0.066177,0.52682,0.047399
,,,,0.051880,0.066197,0.51797,0.047399
,,,,0.050858,0.066197,0.52591,0.047399
,,,,0.051575,0.066197,0.52011,0.047399
,,,,0.052185,0.066217,0.52968,0.047419
,,,,0.050247,0.066217,0.54971,0.047419
,,,,0.050140,0.066217,0.55215,0.047419
,,,,0.051361,0.066237,0.56111,0.047419
,,,,0.051163,0.066256,0.56538,0.047419
,,,,0.049332,0.066296,0.56508,0.047419
,,,,0.049332,0.066335,0.56996,0.047439
,,,,0.049332,0.066394,0.56641,0.047439
,,,,0.047913,0.066454,0.57718,0.047439
,,,,0.046387,0.066513,0.58594,0.047458
,,,,0.043335,0.066552,0.58084,0.047458
,,,,0.041809,0.066611,0.58878,0.047458
,,,,0.040375,0.066651,0.58369,0.047478
,,,,0.037018,0.066710,0.58603,0.047478
,,,,0.034576,0.066749,0.58746,0.047478
,,,,0.034180,0.066809,0.59052,0.047498
,,,,0.031631,0.066868,0.60109,0.047498
,,,,0.029999,0.066927,0.59732,0.047498
,,,,0.029190,0.066966,0.60303,0.047498
,,,,0.028473,0.067026,0.60312,0.047498
,,,,0.029495,0.067065,0.60780,0.047518
,,,,0.028381,0.067104,0.60800,0.047518
,,,,0.026642,0.067144,0.60933,0.047518
,,,,0.028671,0.067183,0.61340,0.047537
,,,,0.028168,0.067243,0.61349,0.047537
,,,,0.027863,0.067282,0.61055,0.047537
,,,,0.027252,0.067341,0.61147,0.047557
,,,,0.030823,0.067381,0.61188,0.047557
,,,,0.032349,0.067440,0.61726,0.047557
,,,,0.032654,0.067479,0.61310,0.047557
,,,,0.034882,0.067519,0.60883,0.047577
,,,,0.037323,0.067558,0.60506,0.047577
,,,,0.038040,0.067598,0.60770,0.047577
,,,,0.038147,0.067617,0.60597,0.047596
,,,,0.038040,0.067637,0.60556,0.047596
,,,,0.040070,0.067657,0.59204,0.047596
,,,,0.039261,0.067657,0.58481,0.047616
,,,,0.038345,0.067657,0.57870,0.047636
,,,,0.038040,0.067657,0.57037,0.047636
,,,,0.039154,0.067657,0.56091,0.047656
,,,,0.039368,0.067657,0.55551,0.047656
,,,,0.038651,0.067657,0.55399,0.047656
,,,,0.038452,0.067657,0.55725,0.047675
,,,,0.040985,0.067657,0.55878,0.047675
,,,,0.040375,0.067657,0.55806,0.047675
,,,,0.039673,0.067657,0.55084,0.047675
,,,,0.040176,0.067657,0.55399,0.047675
,,,,0.041092,0.067657,0.55948,0.047675
,,,,0.041809,0.067657,0.54799,0.047675
,,,,0.039978,0.067657,0.54463,0.047675
,,,,0.040787,0.067657,0.53537,0.047675
,,,,0.041397,0.067657,0.52835,0.047675
,,,,0.040588,0.067657,0.51758,0.047695
,,,,0.039566,0.067657,0.51636,0.047695
,,,,0.038651,0.067657,0.52072,0.047695
,,,,0.040283,0.067657,0.51584,0.047715
,,,,0.040070,0.067657,0.51401,0.047715
,,,,0.039261,0.067657,0.49397,0.047715
,,,,0.039368,0.067657,0.49825,0.047715
,,,,0.041504,0.067657,0.49478,0.047734
,,,,0.041702,0.067657,0.50038,0.047734
,,,,0.040787,0.067657,0.49814,0.047734
,,,,0.041504,0.067657,0.49622,0.047734
,,,,0.042816,0.067657,0.49377,0.047734
,,,,0.042206,0.067657,0.47322,0.047734
,,,,0.041397,0.067657,0.47037,0.047734
,,,,0.040787,0.067657,0.46112,0.047734
,,,,0.040680,0.067657,0.45735,0.047734
,,,,0.040985,0.067657,0.44850,0.047754
,,,,0.039368,0.067657,0.44565,0.047754
,,,,0.038757,0.067657,0.44443,0.047754
,,,,0.039261,0.067657,0.45480,0.047754
,,,,0.040176,0.067657,0.45613,0.047754
,,,,0.039871,0.067657,0.45908,0.047754
,,,,0.040482,0.067657,0.46173,0.047754
,,,,0.042419,0.067657,0.45522,0.047774
,,,,0.042923,0.067657,0.45003,0.047774
,,,,0.041504,0.067657,0.42683,0.047774
,,,,0.041595,0.067657,0.42053,0.047794
,,,,0.042206,0.067657,0.40547,0.047794
,,,,0.042114,0.067657,0.40222,0.047794
,,,,0.041397,0.067657,0.38849,0.047794
,,,,0.040588,0.067657,0.38034,0.047794
,,,,0.042725,0.067657,0.37373,0.047813
,,,,0.042007,0.067657,0.36539,0.047813
,,,,0.040985,0.067637,0.36172,0.047813
,,,,0.040588,0.067617,0.36336,0.047813
,,,,0.039978,0.067598,0.37018,0.047813
,,,,0.041702,0.067598,0.36996,0.047813
,,,,0.040787,0.067598,0.37160,0.047813
,,,,0.040482,0.067578,0.37190,0.047813
,,,,0.042313,0.067578,0.37515,0.047813
,,,,0.042419,0.067578,0.36732,0.047813
,,,,0.042007,0.067578,0.36794,0.047813
,,,,0.042114,0.067558,0.35928,0.047813
,,,,0.042313,0.067598,0.35786,0.047813
,,,,0.043228,0.067617,0.34912,0.047813
,,,,0.042923,0.067617,0.34810,0.047833
,,,,0.043335,0.067617,0.34352,0.047833
,,,,0.043640,0.067598,0.32410,0.047833
,,,,0.042618,0.067578,0.31270,0.047833
,,,,0.039978,0.067578,0.29968,0.047853
,,,,0.037735,0.067558,0.29947,0.047853
,,,,0.040680,0.067558,0.30374,0.047853
,,,,0.041702,0.067558,0.30579,0.047853
,,,,0.040787,0.067558,0.30222,0.047853
,,,,0.042923,0.067558,0.30396,0.047853
,,,,0.043427,0.067558,0.29785,0.047873
,,,,0.044144,0.067558,0.29022,0.047873
,,,,0.042816,0.067558,0.28442,0.047873
,,,,0.042313,0.067558,0.27628,0.047873
,,,,0.044342,0.067558,0.26753,0.047873
,,,,0.044952,0.067558,0.26173,0.047873
,,,,0.042725,0.067558,0.24779,0.047892
,,,,0.040680,0.067578,0.24200,0.047892
,,,,0.041595,0.067578,0.21718,0.047892
,,,,0.041901,0.067578,0.21301,0.047912
,,,,0.039566,0.067598,0.20883,0.047912
,,,,0.040283,0.067598,0.20985,0.047912
,,,,0.040070,0.067598,0.21260,0.047912
,,,,0.041397,0.067598,0.20630,0.047912
,,,,0.038849,0.067578,0.20325,0.047932
,,,,0.039978,0.067558,0.19806,0.047932
,,,,0.041199,0.067558,0.19165,0.047932
,,,,0.042816,0.067558,0.18900,0.047932
,,,,0.039871,0.067558,0.17578,0.047932
,,,,0.040985,0.067558,0.16968,0.047932
,,,,0.041397,0.067538,0.16113,0.047951
,,,,0.040680,0.067538,0.15411,0.047951
,,,,0.038544,0.067519,0.14832,0.047951
,,,,0.037430,0.067519,0.13986,0.047951
,,,,0.037628,0.067499,0.13702,0.047951
,,,,0.036713,0.067499,0.13254,0.047971
,,,,0.035599,0.067499,0.12970,0.047971
,,,,0.035187,0.067499,0.12909,0.047971
,,,,0.035599,0.067499,0.12288,0.047991
,,,,0.037231,0.067499,0.11688,0.047991
,,,,0.035294,0.067499,0.11301,0.047991
,,,,0.034073,0.067499,0.11037,0.047991
,,,,0.035706,0.067499,0.10834,0.047991
,,,,0.037125,0.067499,0.10080,0.047991
,,,,0.036926,0.067499,0.094910,0.048011
,,,,0.036713,0.067499,0.091141,0.048011
,,,,0.037628,0.067499,0.088593,0.048011
,,,,0.037018,0.067499,0.084229,0.048011
,,,,0.037323,0.067499,0.083206,0.048011
,,,,0.036407,0.067499,0.080872,0.048011
,,,,0.037430,0.067499,0.082794,0.048011
,,,,0.037933,0.067499,0.083099,0.048011
,,,,0.036102,0.067499,0.079239,0.048030
,,,,0.036209,0.067499,0.081375,0.048030
,,,,0.036819,0.067499,0.080261,0.048030
,,,,0.037231,0.067499,0.077103,0.048030
,,,,0.034576,0.067499,0.077103,0.048030
,,,,0.035095,0.067499,0.072632,0.048030
,,,,0.036926,0.067499,0.071915,0.048030
,,,,0.037231,0.067499,0.067642,0.048030
,,,,0.036102,0.067499,0.060928,0.048050
,,,,0.036316,0.067499,0.061127,0.048050
,,,,0.039062,0.067499,0.057770,0.048050
,,,,0.038452,0.067499,0.053909,0.048070
,,,,0.036713,0.067499,0.050858,0.048070
,,,,0.036316,0.067499,0.046585,0.048070
,,,,0.037125,0.067499,0.045258,0.048090
,,,,0.036316,0.067499,0.042511,0.048090
,,,,0.035492,0.067499,0.040070,0.048090
,,,,0.034576,0.067499,0.039566,0.048109
,,,,0.037018,0.067499,0.039871,0.048109
,,,,0.036407,0.067499,0.039261,0.048109
,,,,0.036102,0.067499,0.036102,0.048109
,,,,0.036926,0.067499,0.036713,0.048109
,,,,0.037125,0.067499,0.036713,0.048109
,,,,0.037537,0.067499,0.036209,0.048129
,,,,0.036102,0.067499,0.034271,0.048129
,,,,0.037018,0.067499,0.035797,0.048129
,,,,0.037231,0.067499,0.036514,0.048129
,,,,0.038040,0.067499,0.036514,0.048149
,,,,0.036514,0.067499,0.035904,0.048149
,,,,0.036514,0.067499,0.037430,0.048149
,,,,0.036819,0.067499,0.038345,0.048149
,,,,0.037231,0.067499,0.036621,0.048168
,,,,0.035187,0.067499,0.037231,0.048168
,,,,0.036102,0.067499,0.038956,0.048168
,,,,0.036621,0.067499,0.042313,0.048188
,,,,0.036621,0.067499,0.043335,0.048188
,,,,0.036011,0.067519,0.044250,0.048188
,,,,0.035400,0.067519,0.046783,0.048188
,,,,0.038040,0.067519,0.050247,0.048208
,,,,0.038040,0.067519,0.053299,0.048208
,,,,0.036011,0.067519,0.055634,0.048208
,,,,0.037537,0.067519,0.058685,0.048208
,,,,0.037842,0.067538,0.058990,0.048208
,,,,0.037125,0.067538,0.059708,0.048208
,,,,0.036514,0.067538,0.058182,0.048228
,,,,0.035599,0.067558,0.063065,0.048228
,,,,0.036713,0.067558,0.065811,0.048228
,,,,0.037018,0.067558,0.064392,0.048228
,,,,0.036713,0.067558,0.065094,0.048228
,,,,0.035400,0.067558,0.065613,0.048247
,,,,0.037430,0.067558,0.071411,0.048247
,,,,0.037735,0.067578,0.076294,0.048247
,,,,0.037537,0.067578,0.080566,0.048247
,,,,0.036819,0.067578,0.086456,0.048267
,,,,0.039459,0.067578,0.091553,0.048267
,,,,0.039673,0.067598,0.093475,0.048267
,,,,0.039673,0.067617,0.099884,0.048267
,,,,0.040482,0.067637,0.10660,0.048287
,,,,0.042419,0.067637,0.10904,0.048287
,,,,0.042725,0.067657,0.11189,0.048287
,,,,0.043427,0.067676,0.11861,0.048307
,,,,0.043640,0.067696,0.12949,0.048307
,,,,0.044861,0.067716,0.13467,0.048307
,,,,0.046082,0.067736,0.13702,0.048326
,,,,0.044754,0.067755,0.14668,0.048326
,,,,0.048218,0.067775,0.15176,0.048326
,,,,0.049438,0.067795,0.16275,0.048346
,,,,0.049942,0.067815,0.16835,0.048346
,,,,0.050751,0.067854,0.17171,0.048346
,,,,0.050659,0.067874,0.17873,0.048346
,,,,0.052185,0.067893,0.18594,0.048366
,,,,0.053802,0.067913,0.19379,0.048366
,,,,0.052780,0.067933,0.19765,0.048366
,,,,0.054306,0.067953,0.19887,0.048366
,,,,0.055130,0.067972,0.20406,0.048385
,,,,0.055237,0.067992,0.20395,0.048385
,,,,0.053299,0.068012,0.21210,0.048385
,,,,0.053497,0.068032,0.21402,0.048385
,,,,0.055328,0.068051,0.21992,0.048385
